job_title,experience_level,employment_type,company_size,company_location,remote_ratio,salary_currency,years_experience,base_salary,bonus,stock_options,total_salary,salary_in_usd,currency,conversion_rate,adjusted_total_usd
Data Analyst,Lead,Part-time,Medium,Remote,0,USD,0,149696.02828072794,9260,20366,179322.02828072794,179322.02828072794,CAD,0.75,134491.52121054597
Data Analyst,,,Small,Remote,0,GBP,2,1642848.6635717142,1241,86,93473.0262265544,121514.93409452072,USD,1.0,1644175.6635717142
Software Engineer,Lead,Full-time,Large,UK,0,GBP,18,126820.53819892318,2061,11618,140499.53819892317,182649.39965860013,CAD,0.75,105374.65364919238
ML Engineer,Lead,Full-time,Medium,Germany,0,USD,3,135233.3047271369,8103,6716,150052.3047271369,150052.3047271369,CAD,0.75,112539.22854535269
Data Scientist,Senior,Part-time,Small,Canada,50,GBP,7,99790.29154972312,1043,24922,125755.29154972312,163481.87901464006,CAD,0.75,94316.46866229232
Data Scientist,Lead,Contract,Medium,India,100,INR,7,139967.12011015217,7963,21460,169390.12011015217,2032.681441321826,GBP,1.3,220207.15614319785
Data Analyst,Mid,Part-time,Large,India,50,CAD,15,79413.07236276215,5160,19471,104044.07236276216,780330.542720716,INR,0.012,1248.5288683531458
Research Scientist,Senior,Full-time,Small,Canada,50,USD,12,95861.8000108512,4249,26558,126668.8000108512,126668.8000108512,INR,0.012,1520.0256001302146
Data Scientist,Mid,Contract,Medium,UK,100,GBP,10,83678.93052397182,2399,28297,114374.93052397182,148687.40968116338,CAD,0.75,85781.19789297887
Software Engineer,,,Large,Remote,100,EUR,5,104768.06499985963,7104,7102,118974.06499985963,130871.4714998456,EUR,1.1,130871.4714998456
Research Scientist,,,Small,India,100,EUR,13,2299988.1290004,758,18073,82653.41009396745,90918.7511033642,CAD,0.75,1739114.3467503
Software Engineer,Senior,Intern,Large,Remote,50,INR,11,98486.23273049814,7296,6726,112508.23273049814,1350.0987927659778,GBP,1.3,146260.7025496476
Research Scientist,Mid,Intern,Large,Remote,50,CAD,16,61389.22413505639,1013,21396,83798.22413505639,62848.66810129229,GBP,1.3,108937.69137557333
Data Analyst,Junior,Part-time,Medium,UK,0,USD,7,30625.16226357835,5200,5974,41799.16226357835,41799.16226357835,GBP,1.3,54338.910942651855
Research Scientist,Mid,Contract,Small,USA,0,CAD,15,59063.86283414029,2527,24035,85625.86283414028,64219.39712560521,EUR,1.1,94188.44911755432
Research Scientist,Senior,Full-time,Large,Canada,0,INR,9,93521.07704826893,4789,4106,102416.07704826893,1228.992924579227,INR,0.012,1228.992924579227
Research Scientist,Senior,,Small,Canada,0,CAD,11,101956.39545539032,1568,4614,108138.39545539032,81103.79659154273,CAD,0.75,81103.79659154273
ML Engineer,Junior,Contract,Large,Germany,0,INR,17,24819.920768807704,1998,9360,36177.9207688077,434.1350492256924,USD,1.0,36177.9207688077
Data Scientist,Junior,Full-time,Medium,Canada,100,GBP,18,34677.96568785713,5129,25152,64958.96568785713,84446.65539421428,GBP,1.3,84446.65539421428
ML Engineer,Junior,Intern,Large,Canada,0,CAD,19,34960.1752265851,4217,2176,41353.1752265851,31014.88141993883,INR,0.012,496.2381027190213
Software Engineer,Senior,Contract,Medium,Canada,100,INR,1,95015.32411695764,8233,13343,116591.32411695764,1399.0958894034916,INR,0.012,1399.0958894034916
Research Scientist,Mid,Part-time,Medium,USA,50,INR,8,71964.72740094097,8429,28734,109127.72740094096,1309.5327288112917,EUR,1.1,120040.50014103508
Data Scientist,Junior,Intern,Medium,India,0,USD,7,38287.12587300919,163,3776,42226.12587300919,42226.12587300919,USD,1.0,42226.12587300919
Data Scientist,Lead,Intern,Medium,USA,50,USD,8,127473.30054507412,1152,20659,149284.3005450741,149284.3005450741,GBP,1.3,194069.59070859637
Research Scientist,Lead,Full-time,Large,Remote,100,CAD,4,136224.94411219624,6014,7959,150197.94411219624,112648.4580841472,EUR,1.1,165217.73852341587
Data Analyst,Senior,Part-time,Small,USA,0,USD,8,87719.77498393577,1013,25275,114007.77498393576,114007.77498393576,GBP,1.3,148210.1074791165
Research Scientist,Senior,Full-time,Large,India,50,EUR,7,98399.87216775194,8611,4406,111416.87216775194,122558.55938452714,EUR,1.1,122558.55938452714
Software Engineer,Junior,Part-time,Small,Remote,50,INR,2,39988.803357933546,461,29129,69578.80335793355,834.9456402952026,USD,1.0,69578.80335793355
ML Engineer,Junior,Full-time,Small,Remote,100,CAD,18,25700.588862068304,1748,24738,52186.5888620683,39139.941646551226,USD,1.0,52186.5888620683
ML Engineer,Lead,Full-time,Medium,Germany,50,EUR,17,124350.31718227745,7459,21030,152839.31718227745,168123.2489005052,CAD,0.75,114629.48788670808
ML Engineer,Senior,Intern,Medium,UK,50,USD,1,115503.33830473696,5598,6742,127843.33830473696,127843.33830473696,INR,0.012,1534.1200596568435
Software Engineer,Lead,Contract,Large,UK,50,USD,6,132086.63337248188,3053,10126,145265.63337248188,145265.63337248188,CAD,0.75,108949.2250293614
DevOps Engineer,Mid,Contract,Medium,UK,50,INR,19,70087.95849749004,3652,21879,95618.95849749004,1147.4275019698805,GBP,1.3,124304.64604673703
ML Engineer,Lead,Full-time,Medium,Remote,100,CAD,12,122227.06614397536,7263,9496,138986.06614397536,104239.54960798152,GBP,1.3,180681.885987168
Data Analyst,,,Small,Germany,0,CAD,13,2135703.2626432283,6454,19371,149803.57085535297,112352.67814151473,USD,1.0,2161528.2626432283
ML Engineer,Senior,Part-time,Large,India,0,EUR,10,96092.90992020126,3281,28837,128210.90992020126,141032.00091222138,CAD,0.75,96158.18244015094
Research Scientist,,,Medium,Canada,0,EUR,20,47450.36756001468,891,29874,78215.36756001468,86036.90431601615,EUR,1.1,86036.90431601615
Data Analyst,,,Medium,Germany,100,CAD,8,41436.96342164509,2778,24564,68778.9634216451,51584.22256623382,INR,0.012,825.347561059741
Data Scientist,Junior,Full-time,Small,UK,0,USD,1,44512.07199290392,5188,19980,69680.07199290392,69680.07199290392,GBP,1.3,90584.0935907751
Software Engineer,Junior,Part-time,Large,India,50,GBP,6,41644.081878228775,5681,23346,70671.08187822878,91872.4064416974,GBP,1.3,91872.4064416974
ML Engineer,Lead,Contract,Small,UK,50,EUR,13,117663.5763086795,9326,20670,147659.5763086795,162425.53393954746,GBP,1.3,191957.44920128337
Data Analyst,,,Large,Germany,50,EUR,17,2957127.594429085,2756,14306,122105.26385402422,134315.79023942666,CAD,0.75,2230642.1958218142
ML Engineer,Junior,Intern,Large,Remote,0,INR,16,39282.6476047043,2972,12323,54577.6476047043,654.9317712564516,CAD,0.75,40933.23570352823
DevOps Engineer,Junior,Full-time,Small,Germany,100,EUR,20,20327.30686926401,5548,3310,29185.30686926401,32103.83755619042,CAD,0.75,21888.98015194801
DevOps Engineer,Senior,Contract,Large,Canada,50,GBP,12,99057.76811817718,8415,5972,113444.76811817718,147478.19855363033,EUR,1.1,124789.24492999492
Research Scientist,Senior,Contract,Medium,Remote,100,CAD,17,103830.21025507558,5935,7096,116861.21025507558,87645.90769130668,CAD,0.75,87645.90769130668
Data Analyst,Lead,Full-time,Large,Germany,100,USD,19,126784.1044389036,7568,16991,151343.1044389036,151343.1044389036,USD,1.0,151343.1044389036
Software Engineer,Junior,Contract,Small,Canada,100,GBP,12,35602.36739543113,2745,1575,39922.36739543113,51899.07761406047,EUR,1.1,43914.604134974245
Data Analyst,Lead,Contract,Small,India,100,CAD,3,121429.27998509024,7162,25590,154181.27998509025,115635.95998881767,USD,1.0,154181.27998509025
DevOps Engineer,Senior,Full-time,Small,Germany,50,USD,12,88602.03146744208,834,23629,113065.03146744208,113065.03146744208,CAD,0.75,84798.77360058157
Software Engineer,Mid,Intern,Small,UK,100,USD,0,62872.12239528672,6205,26575,95652.12239528671,95652.12239528671,USD,1.0,95652.12239528671
DevOps Engineer,Lead,Intern,Large,USA,50,GBP,14,135949.55591047095,1972,2069,139990.55591047095,181987.72268361223,INR,0.012,1679.8866709256515
ML Engineer,Junior,Part-time,Medium,India,0,CAD,7,31302.71457173322,934,14818,47054.71457173322,35291.03592879992,INR,0.012,564.6565748607986
Data Analyst,Junior,Part-time,Small,Germany,50,CAD,0,40411.3774316669,2359,1122,43892.3774316669,32919.28307375018,EUR,1.1,48281.6151748336
Data Analyst,,,Small,Canada,0,INR,16,59230.49862111414,3919,8112,71261.49862111414,855.1379834533697,GBP,1.3,92639.94820744838
Research Scientist,Mid,Part-time,Small,UK,100,CAD,16,75477.78246968045,7497,22263,105237.78246968045,78928.33685226034,GBP,1.3,136809.11721058458
Software Engineer,Senior,Full-time,Large,Canada,0,EUR,19,100520.9099198394,4905,14021,119446.9099198394,131391.60091182333,USD,1.0,119446.9099198394
Research Scientist,Junior,Full-time,Small,Canada,0,GBP,3,47819.5913281616,2860,11427,62106.5913281616,80738.56872661007,GBP,1.3,80738.56872661009
Software Engineer,Mid,Part-time,Medium,Canada,0,EUR,16,84802.1450104735,6236,21860,112898.1450104735,124187.95951152084,EUR,1.1,124187.95951152084
ML Engineer,Senior,Full-time,Large,India,100,GBP,7,99675.8538899528,9959,4766,114400.8538899528,148721.11005693866,EUR,1.1,125840.93927894808
Data Analyst,Senior,Full-time,Large,Germany,100,EUR,5,115281.6238564363,6747,6482,128510.6238564363,141361.68624207994,GBP,1.3,167063.8110133672
DevOps Engineer,Mid,,Large,Canada,100,EUR,4,55797.459748670095,6616,24635,87048.4597486701,95753.30572353712,EUR,1.1,95753.30572353712
Data Scientist,Lead,Full-time,Medium,Germany,0,INR,9,131997.66516535086,3540,28407,163944.66516535086,1967.3359819842103,INR,0.012,1967.3359819842103
Data Scientist,Mid,Part-time,Large,India,50,CAD,3,75059.01110992323,2906,3956,81921.01110992323,61440.75833244242,USD,1.0,81921.01110992323
Research Scientist,Senior,,Large,Canada,50,CAD,15,97199.57951347686,6762,11120,115081.57951347686,86311.18463510764,EUR,1.1,126589.73746482456
Data Analyst,,,Small,India,0,EUR,15,1971418.3962860568,3745,29790,136049.40157030532,149654.34172733585,CAD,0.75,1503715.0472145425
Data Analyst,Mid,Contract,Medium,Canada,0,CAD,7,63382.30039600433,547,27628,91557.30039600431,68667.97529700324,INR,0.012,1098.687604752052
Data Scientist,Junior,Full-time,Small,USA,100,CAD,7,47146.50755762965,2435,22066,71647.50755762965,53735.63066822224,INR,0.012,859.7700906915559
DevOps Engineer,,,Large,Canada,0,CAD,13,1807133.5299288856,7889,24196,178687.7490282889,134015.8117712167,USD,1.0,1839218.5299288856
DevOps Engineer,Junior,Contract,Medium,UK,50,GBP,5,55555.27423261572,8321,11057,74933.27423261572,97413.25650240044,EUR,1.1,82426.6016558773
Data Scientist,Senior,Part-time,Large,India,100,USD,11,96729.45776396588,6391,18080,121200.45776396588,121200.45776396588,CAD,0.75,90900.3433229744
Software Engineer,,,Large,India,0,CAD,2,130792.60332509782,3865,19067,153724.60332509782,115293.45249382337,USD,1.0,153724.60332509782
Data Scientist,Senior,Contract,Small,Remote,100,INR,11,88470.39960085659,2577,6420,97467.3996008566,1169.6087952102791,EUR,1.1,107214.13956094226
DevOps Engineer,Senior,Contract,Small,Remote,100,INR,5,107736.42384391627,2053,8261,118050.42384391627,1416.6050861269955,EUR,1.1,129855.46622830792
Software Engineer,Junior,Contract,Small,UK,100,EUR,13,31659.134412489395,5171,7272,44102.1344124894,48512.34785373834,USD,1.0,44102.1344124894
Data Scientist,Senior,Part-time,Medium,India,50,CAD,2,86814.79903430596,1364,2820,90998.79903430596,68249.09927572947,GBP,1.3,118298.43874459776
DevOps Engineer,Junior,,Small,Remote,0,GBP,19,32601.49191144952,2627,22088,57316.49191144952,74511.43948488438,USD,1.0,57316.49191144952
ML Engineer,Lead,Part-time,Small,Remote,50,USD,5,112981.58849521416,7078,25048,145107.58849521418,145107.58849521418,CAD,0.75,108830.69137141063
Data Scientist,Lead,Full-time,Large,Remote,0,INR,14,129709.24688671796,3442,17402,150553.24688671797,1806.638962640616,GBP,1.3,195719.22095273336
Software Engineer,Junior,Part-time,Small,India,0,GBP,17,35080.240328132924,6993,11919,53992.24032813293,70189.9124265728,EUR,1.1,59391.46436094622
Software Engineer,,,Medium,Remote,0,EUR,16,1642848.6635717142,7189,11218,43472.55307836591,47819.80838620251,GBP,1.3,2159632.3626432284
Software Engineer,,,Large,India,0,INR,16,52780.07844441092,1665,18486,72931.07844441093,875.1729413329311,CAD,0.75,54698.3088333082
Data Scientist,,,Large,India,50,GBP,14,3121412.460786257,324,399,117350.9437889244,152556.22692560175,USD,1.0,3122135.460786257
DevOps Engineer,Junior,Contract,Small,India,0,INR,8,30034.76884119421,7199,19703,56936.76884119421,683.2412260943306,CAD,0.75,42702.57663089565
Software Engineer,Lead,Full-time,Small,USA,100,USD,9,130387.0716268672,8027,21801,160215.07162686723,160215.07162686723,INR,0.012,1922.5808595224064
Data Scientist,,,Small,India,0,GBP,9,821424.3317858571,7108,3047,77735.05270001251,101055.56851001628,CAD,0.75,623684.4988393928
Research Scientist,Mid,Full-time,Medium,Remote,50,CAD,4,78672.76037938708,4339,11190,94201.76037938708,70651.32028454031,CAD,0.75,70651.32028454031
Software Engineer,Junior,Intern,Large,Canada,0,GBP,12,54633.29905858173,9855,13884,78372.29905858173,101883.98877615626,CAD,0.75,58779.2242939363
Data Scientist,Lead,Contract,Small,India,100,GBP,11,139232.84989345729,9990,5157,154379.84989345729,200693.8048614945,GBP,1.3,200693.8048614945
Data Analyst,,,Medium,India,100,CAD,12,985709.1981430284,3994,26766,126318.70228386704,947390.2671290028,USD,1.0,1016469.1981430284
ML Engineer,Mid,Part-time,Small,Remote,50,USD,11,76161.8626504317,6575,16415,99151.8626504317,99151.8626504317,GBP,1.3,128897.42144556122
Research Scientist,Mid,Part-time,Small,Canada,50,INR,15,84120.00742173698,3287,22724,110131.00742173698,1321.5720890608438,GBP,1.3,143170.3096482581
Research Scientist,,,Small,Canada,0,EUR,1,77329.59823705498,1155,7365,85849.59823705498,94434.55806076048,GBP,1.3,111604.47770817149
Software Engineer,,,Small,Canada,50,CAD,16,2299988.1290004,3336,7881,108300.7793881996,81225.5845411497,CAD,0.75,1733403.8467503
Data Scientist,Lead,Part-time,Large,Germany,50,CAD,9,134372.33706200053,8447,27358,170177.33706200053,127633.0027965004,EUR,1.1,187195.0707682006
Software Engineer,Lead,Intern,Large,India,0,CAD,11,119069.12124821528,5373,10530,134972.1212482153,101229.09093616146,EUR,1.1,148469.3333730368
DevOps Engineer,Lead,Part-time,Small,Germany,100,INR,1,134867.67482065214,7897,28001,170765.67482065214,20491.880978478257,GBP,1.3,221995.3772668478
Software Engineer,Lead,,Large,USA,100,GBP,6,125032.31364285629,699,2307,128038.31364285629,166449.80773571317,CAD,0.75,96028.7352321422
ML Engineer,Senior,Full-time,Medium,India,100,USD,2,100698.85016574836,4370,29785,134853.85016574836,134853.85016574836,USD,1.0,134853.85016574836
Data Scientist,Lead,Intern,Medium,USA,50,USD,14,130896.6086398078,2585,14797,148278.6086398078,148278.6086398078,INR,0.012,1779.3433036776937
DevOps Engineer,Junior,Part-time,Large,Canada,0,INR,2,43345.690840967945,6762,23774,73881.69084096795,886.5802900916153,USD,1.0,73881.69084096795
ML Engineer,Mid,Full-time,Medium,Remote,0,GBP,14,75152.54412579653,3009,2043,80204.54412579653,104265.90736353549,CAD,0.75,60153.4080943474
Data Analyst,Mid,Contract,Small,Canada,0,EUR,19,78537.75662799593,6758,26861,112156.75662799591,123372.43229079554,CAD,0.75,84117.56747099695
Data Scientist,Mid,Intern,Large,UK,50,EUR,4,64153.95383877351,5449,22802,92404.95383877352,101645.44922265087,GBP,1.3,120126.43999040556
DevOps Engineer,Mid,Intern,Small,Canada,50,EUR,6,71932.058068653,6041,28010,105983.058068653,116581.3638755183,CAD,0.75,79487.29355148975
Research Scientist,Mid,Contract,Medium,USA,100,EUR,9,88529.8799214428,6984,8676,104189.8799214428,114608.86791358708,INR,0.012,1250.2785590573135
Data Analyst,Mid,Contract,Large,Remote,0,USD,7,77986.6365028317,9952,4209,92147.6365028317,92147.6365028317,INR,0.012,1105.7716380339805
Data Scientist,Senior,Full-time,Medium,Canada,0,EUR,18,110094.29485084087,8046,29134,147274.29485084087,162001.72433592498,USD,1.0,147274.29485084087
Data Analyst,Senior,Contract,Small,Remote,100,GBP,1,102265.1209482224,9050,27209,138524.1209482224,180081.35723268913,EUR,1.1,152376.53304304465
Data Analyst,Mid,Contract,Small,USA,0,USD,4,73557.52239737133,6028,24755,104340.52239737131,104340.52239737131,USD,1.0,104340.52239737131
DevOps Engineer,,,Large,Canada,0,INR,8,2135703.2626432283,8098,14302,61035.6969071292,732.4283628855504,GBP,1.3,2805534.241436197
DevOps Engineer,Junior,Full-time,Small,USA,50,EUR,13,47481.18973923186,8571,16913,72965.18973923186,80261.70871315505,EUR,1.1,80261.70871315505
Data Analyst,Lead,Contract,Small,Canada,0,EUR,7,133920.33315861676,38,17422,151380.33315861676,166518.36647447845,CAD,0.75,113535.24986896256
ML Engineer,Lead,Full-time,Large,India,0,INR,13,127211.27483729697,5411,17207,149829.27483729695,1797.9512980475631,EUR,1.1,164812.20232102668
Data Analyst,Lead,Part-time,Medium,Remote,100,EUR,9,138450.06791843157,3405,28952,170807.06791843157,187887.7747102748,EUR,1.1,187887.77471027477
Research Scientist,,,Small,UK,100,INR,14,2464272.995357571,4306,16011,57505.94338218597,690.0713205862315,GBP,1.3,3229966.9939648425
DevOps Engineer,Junior,Contract,Large,USA,50,GBP,13,59832.03663018871,7870,18564,86266.03663018871,112145.84761924532,USD,1.0,86266.03663018871
Data Scientist,Senior,Intern,Medium,UK,0,USD,11,92532.90564045914,8712,21181,122425.90564045914,122425.90564045914,INR,0.012,1469.1108676855097
Research Scientist,Lead,Contract,Medium,India,50,EUR,5,122592.04758220364,4283,17488,144363.04758220364,158799.35234042403,EUR,1.1,158799.35234042403
ML Engineer,Lead,Part-time,Medium,Remote,100,EUR,18,126216.02825149854,6622,22595,155433.02825149853,170976.3310766484,INR,0.012,1865.1963390179824
Software Engineer,Mid,Full-time,Medium,India,0,GBP,15,78442.4907183673,2583,10024,91049.4907183673,118364.3379338775,GBP,1.3,118364.3379338775
Software Engineer,Mid,Contract,Large,Canada,100,INR,16,68549.65934801195,4595,23553,96697.65934801196,1160.3719121761435,USD,1.0,96697.65934801196
Data Scientist,Senior,Full-time,Small,UK,50,INR,2,103318.73356054176,8891,7263,119472.73356054176,1433.6728027265012,INR,0.012,1433.6728027265012
Research Scientist,Mid,,Large,Remote,0,USD,2,60050.32917823119,9566,20255,89871.32917823119,89871.32917823119,EUR,1.1,98858.46209605433
Data Scientist,Mid,Contract,Medium,India,0,GBP,6,42313.32210082986,47,13255,55615.32210082986,72299.91873107881,USD,1.0,55615.32210082986
Data Analyst,Lead,Contract,Large,Germany,50,GBP,20,125713.78741259107,5037,3506,134256.7874125911,174533.82363636844,CAD,0.75,100692.59055944331
DevOps Engineer,Junior,Full-time,Large,Remote,100,USD,7,33068.38931367022,6357,13618,53043.38931367022,53043.38931367022,EUR,1.1,58347.72824503725
ML Engineer,,,Large,USA,0,USD,8,59567.37394085212,4408,25362,89337.37394085212,89337.37394085212,USD,1.0,89337.37394085212
DevOps Engineer,,,Small,USA,100,EUR,14,3121412.460786257,2491,735,71984.10144755055,79182.51159230561,USD,1.0,3124638.460786257
Research Scientist,Mid,Intern,Large,Canada,100,EUR,2,65123.21751939053,9441,2966,77530.21751939053,85283.23927132958,CAD,0.75,58147.6631395429
Data Scientist,Mid,Full-time,Small,UK,100,USD,15,65703.92454110229,2836,3006,71545.92454110229,71545.92454110229,CAD,0.75,53659.44340582672
